image,category,shelf_name,x1,y1,x2,y2,w,h,train
C3_P03_N2_S2_1.JPG,0,C3_P03,2168,1576,2472,2024,304,448,True
C1_P07_N1_S3_2.JPG,0,C1_P07,2692,744,2896,1024,204,280,False
C1_P05_N1_S4_1.JPG,0,C1_P05,2700,2016,2924,2376,224,360,True
C1_P08_N4_S4_1.JPG,0,C1_P08,2508,916,2720,1316,212,400,True
C4_P07_N1_S5_1.JPG,0,C4_P07,1616,536,1764,764,148,228,True
C1_P04_N2_S3_1.JPG,0,C1_P04,1732,1080,1936,1420,204,340,True
C4_P08_N2_S3_1.JPG,0,C4_P08,1276,16,1500,376,224,360,False
C2_P07_N1_S6_2.JPG,0,C2_P07,704,596,808,748,104,152,False
C4_P02_N1_S3_2.JPG,0,C4_P02,876,236,1048,460,172,224,True
C2_P06_N1_S5_1.JPG,0,C2_P06,924,1156,1056,1324,132,168,False
C3_P02_N1_S4_1.JPG,0,C3_P02,484,1512,684,1800,200,288,True
C4_P07_N2_S4_1.JPG,0,C4_P07,468,1700,640,1992,172,292,True
C1_P05_N1_S5_1.JPG,0,C1_P05,504,1616,692,1928,188,312,True
C4_P05_N1_S4_1.JPG,0,C4_P05,1752,104,1940,380,188,276,True
C2_P04_N2_S2_1.JPG,0,C2_P04,504,656,680,928,176,272,False
C4_P05_N3_S2_1.JPG,0,C4_P05,1308,232,1520,552,212,320,True
C2_P04_N1_S4_1.JPG,0,C2_P04,976,644,1128,880,152,236,False
C1_P08_N3_S4_2.JPG,0,C1_P08,2604,1464,2792,1764,188,300,True
C4_P08_N2_S4_1.JPG,0,C4_P08,676,1732,884,2040,208,308,False
C3_P03_N2_S4_1.JPG,0,C3_P03,1564,1472,1744,1732,180,260,True
C3_P01_N1_S4_1.JPG,0,C3_P01,144,148,372,460,228,312,True
C2_P09_N1_S7_2.JPG,0,C2_P09,1180,376,1272,528,92,152,False
C3_P05_N1_S5_1.JPG,0,C3_P05,860,148,1080,468,220,320,True
C3_P05_N3_S3_1.JPG,0,C3_P05,396,404,652,848,256,444,True
C1_P06_N3_S3_2.JPG,0,C1_P06,204,1892,436,2264,232,372,True
C1_P05_N4_S3_1.JPG,0,C1_P05,2456,1452,2672,1816,216,364,True
C4_P04_N1_S2_1.JPG,0,C4_P04,1876,504,2092,900,216,396,True
C3_P01_N2_S3_1.JPG,0,C3_P01,708,1068,964,1472,256,404,True
C4_P02_N1_S3_2.JPG,0,C4_P02,752,880,928,1116,176,236,True
C4_P04_N1_S5_1.JPG,0,C4_P04,584,564,744,828,160,264,True
C3_P05_N2_S2_1.JPG,0,C3_P05,1484,1160,1748,1556,264,396,True
C1_P03_N2_S2_1.JPG,0,C1_P03,1148,1160,1384,1540,236,380,False
C4_P02_N1_S3_1.JPG,0,C4_P02,1588,864,1768,1112,180,248,True
C4_P02_N2_S3_1.JPG,0,C4_P02,344,332,500,560,156,228,True
C4_P08_N1_S5_2.JPG,0,C4_P08,788,1424,924,1624,136,200,False
C2_P01_N1_S3_1.JPG,0,C2_P01,936,1228,1088,1412,152,184,True
C1_P06_N1_S4_2.JPG,0,C1_P06,1544,1412,1740,1724,196,312,True
C2_P07_N3_S2_1.JPG,0,C2_P07,528,236,768,608,240,372,False
C3_P07_N2_S2_1.JPG,0,C3_P07,3176,1348,3640,1920,464,572,True
C2_P07_N2_S4_1.JPG,0,C2_P07,448,932,604,1156,156,224,False
C1_P04_N3_S3_1.JPG,0,C1_P04,2768,496,2988,840,220,344,True
C2_P08_N3_S3_1.JPG,0,C2_P08,1440,880,1648,1204,208,324,False
C3_P07_N2_S3_1.JPG,0,C3_P07,556,1880,816,2236,260,356,True
C1_P05_N1_S3_1.JPG,0,C1_P05,2520,1228,2712,1580,192,352,True
C2_P07_N1_S6_2.JPG,0,C2_P07,692,1300,796,1468,104,168,False
C1_P04_N2_S4_1.JPG,0,C1_P04,2232,1464,2420,1772,188,308,True
C1_P05_N1_S4_2.JPG,0,C1_P05,128,116,352,436,224,320,True
C4_P03_N2_S4_1.JPG,0,C4_P03,1952,1744,2124,2016,172,272,True
C1_P03_N3_S2_1.JPG,0,C1_P03,2176,1288,2368,1572,192,284,False
C4_P02_N2_S3_1.JPG,0,C4_P02,0,896,136,1208,136,312,True
C4_P03_N2_S4_1.JPG,0,C4_P03,2300,1772,2460,2012,160,240,True
C1_P08_N2_S3_1.JPG,0,C1_P08,1584,336,1816,684,232,348,True
C2_P06_N1_S5_1.JPG,0,C2_P06,1028,1136,1160,1336,132,200,False
C2_P06_N2_S4_2.JPG,0,C2_P06,1772,940,1924,1156,152,216,False
C2_P05_N1_S3_1.JPG,0,C2_P05,356,1240,540,1500,184,260,True
C1_P03_N3_S2_1.JPG,0,C1_P03,320,500,544,780,224,280,False
C2_P07_N1_S6_2.JPG,0,C2_P07,124,584,228,736,104,152,False
C1_P04_N3_S2_1.JPG,0,C1_P04,1032,1236,1296,1656,264,420,True
C2_P07_N1_S6_2.JPG,0,C2_P07,256,1292,356,1476,100,184,False
C2_P04_N1_S3_1.JPG,0,C2_P04,288,640,448,888,160,248,False
C3_P06_N3_S3_1.JPG,0,C3_P06,1912,1744,2160,2132,248,388,True
C1_P11_N1_S4_2.JPG,0,C1_P11,368,1400,572,1764,204,364,True
C4_P05_N1_S4_1.JPG,0,C4_P05,2116,672,2292,968,176,296,True
C1_P05_N2_S3_1.JPG,0,C1_P05,340,868,572,1296,232,428,True
C1_P06_N3_S3_1.JPG,0,C1_P06,460,1456,704,1844,244,388,True
C1_P12_N4_S3_1.JPG,0,C1_P12,1468,388,1760,832,292,444,True
C1_P04_N1_S5_1.JPG,0,C1_P04,1168,1144,1332,1392,164,248,True
C3_P07_N1_S4_1.JPG,0,C3_P07,2320,1352,2620,1708,300,356,True
C1_P04_N2_S3_1.JPG,0,C1_P04,3028,400,3184,756,156,356,True
C4_P03_N1_S3_1.JPG,0,C4_P03,2232,232,2420,488,188,256,True
C2_P01_N2_S2_1.JPG,0,C2_P01,16,356,196,592,180,236,True
C1_P06_N2_S3_1.JPG,0,C1_P06,1916,1836,2140,2168,224,332,True
C1_P08_N4_S4_1.JPG,0,C1_P08,2736,340,2956,772,220,432,True
C1_P06_N3_S3_2.JPG,0,C1_P06,1804,1188,2036,1504,232,316,True
C2_P01_N2_S4_1.JPG,0,C2_P01,1024,300,1144,460,120,160,True
C4_P05_N3_S3_1.JPG,0,C4_P05,2140,1308,2348,1628,208,320,True
C2_P08_N1_S3_1.JPG,0,C2_P08,1240,1440,1460,1824,220,384,False
C1_P05_N2_S4_1.JPG,0,C1_P05,2316,1272,2536,1620,220,348,True
C4_P02_N3_S2_1.JPG,0,C4_P02,500,1040,668,1272,168,232,True
C4_P05_N3_S3_1.JPG,0,C4_P05,904,756,1092,1088,188,332,True
C1_P03_N2_S3_1.JPG,0,C1_P03,424,1816,632,2100,208,284,False
C2_P03_N1_S5_1.JPG,0,C2_P03,780,904,932,1132,152,228,True
C4_P06_N4_S3_1.JPG,0,C4_P06,976,220,1164,576,188,356,True
C3_P05_N3_S3_1.JPG,0,C3_P05,476,1784,736,2168,260,384,True
C1_P11_N1_S3_1.JPG,0,C1_P11,2524,1756,2776,2140,252,384,True
C1_P03_N1_S2_2.JPG,0,C1_P03,900,272,1108,552,208,280,False
C4_P07_N1_S4_1.JPG,0,C4_P07,132,556,328,908,196,352,True
C3_P05_N1_S4_1.JPG,0,C3_P05,2640,1476,2808,1792,168,316,True
C4_P05_N3_S3_1.JPG,0,C4_P05,1332,1296,1520,1612,188,316,True
C3_P05_N2_S4_1.JPG,0,C3_P05,600,1936,812,2224,212,288,True
C1_P07_N2_S3_3.JPG,0,C1_P07,124,1032,336,1316,212,284,False
C3_P07_N3_S2_1.JPG,0,C3_P07,60,500,464,992,404,492,True
C3_P02_N3_S3_1.JPG,0,C3_P02,3336,1900,3572,2244,236,344,True
C2_P01_N2_S4_1.JPG,0,C2_P01,1672,1100,1800,1280,128,180,True
C2_P05_N1_S3_1.JPG,0,C2_P05,1104,200,1288,460,184,260,True
C3_P02_N2_S3_1.JPG,0,C3_P02,1616,1076,1872,1472,256,396,True
C1_P03_N1_S4_2.JPG,0,C1_P03,420,192,544,368,124,176,False
C3_P06_N1_S4_1.JPG,0,C3_P06,3296,1900,3476,2288,180,388,True
C4_P04_N1_S4_1.JPG,0,C4_P04,1436,332,1640,644,204,312,True
C1_P06_N1_S3_2.JPG,0,C1_P06,2524,1092,2752,1396,228,304,True
C3_P03_N2_S3_1.JPG,0,C3_P03,1068,1988,1320,2352,252,364,True
C2_P06_N1_S2_1.JPG,0,C2_P06,2136,696,2320,952,184,256,False
C1_P05_N1_S4_1.JPG,0,C1_P05,132,836,372,1152,240,316,True
C2_P01_N1_S3_1.JPG,0,C2_P01,1876,1216,2028,1412,152,196,True
C1_P09_N3_S4_2.JPG,0,C1_P09,1304,80,1476,328,172,248,False
C1_P12_N3_S4_1.JPG,0,C1_P12,68,264,296,640,228,376,True
C4_P06_N1_S4_1.JPG,0,C4_P06,84,728,288,1064,204,336,True
C1_P08_N2_S5_1.JPG,0,C1_P08,1864,756,2032,1012,168,256,True
C1_P08_N2_S4_1.JPG,0,C1_P08,1476,164,1748,520,272,356,True
C3_P04_N1_S4_1.JPG,0,C3_P04,1644,1728,1840,2056,196,328,True
C1_P09_N2_S6_1.JPG,0,C1_P09,808,52,992,352,184,300,False
C1_P10_N1_S4_1.JPG,0,C1_P10,876,736,1036,996,160,260,True
C4_P02_N1_S3_2.JPG,0,C4_P02,424,876,600,1112,176,236,True
C3_P07_N1_S6_1.JPG,0,C3_P07,1772,1804,1940,2088,168,284,True
C3_P04_N2_S3_1.JPG,0,C3_P04,1072,1844,1364,2248,292,404,True
C1_P04_N1_S5_2.JPG,0,C1_P04,1188,824,1328,1040,140,216,True
C3_P01_N2_S2_2.JPG,0,C3_P01,2160,1692,2500,2240,340,548,True
C1_P11_N1_S5_1.JPG,0,C1_P11,984,2048,1152,2324,168,276,True
C3_P06_N1_S5_1.JPG,0,C3_P06,1704,572,1852,900,148,328,True
C3_P05_N2_S4_1.JPG,0,C3_P05,2936,156,3140,480,204,324,True
C4_P03_N1_S3_1.JPG,0,C4_P03,2344,832,2532,1096,188,264,True
C3_P02_N1_S5_1.JPG,0,C3_P02,268,2044,436,2300,168,256,True
C1_P08_N3_S4_1.JPG,0,C1_P08,2092,1416,2312,1760,220,344,True
C2_P05_N1_S5_1.JPG,0,C2_P05,704,904,832,1080,128,176,True
C2_P01_N1_S5_2.JPG,0,C2_P01,1196,632,1292,776,96,144,True
C1_P08_N1_S4_1.JPG,0,C1_P08,1404,100,1632,472,228,372,True
C1_P06_N1_S3_2.JPG,0,C1_P06,1696,1748,1916,2052,220,304,True
C2_P04_N1_S4_1.JPG,0,C2_P04,1616,644,1768,912,152,268,False
C1_P02_N2_S2_1.JPG,0,C1_P02,36,612,380,1196,344,584,True
C4_P08_N2_S4_1.JPG,0,C4_P08,1304,20,1524,332,220,312,False
C3_P03_N4_S2_1.JPG,0,C3_P03,536,1196,816,1700,280,504,True
C1_P09_N4_S4_1.JPG,0,C1_P09,1592,512,1788,788,196,276,False
C2_P01_N1_S5_2.JPG,0,C2_P01,556,1676,672,1812,116,136,True
C4_P04_N2_S2_1.JPG,0,C4_P04,1408,708,1640,1064,232,356,True
C3_P03_N2_S4_1.JPG,0,C3_P03,2076,264,2252,524,176,260,True
C3_P03_N1_S2_1.JPG,0,C3_P03,2868,484,3152,896,284,412,True
C1_P05_N2_S4_2.JPG,0,C1_P05,1996,256,2232,568,236,312,True
C2_P05_N2_S3_1.JPG,0,C2_P05,336,1240,528,1504,192,264,True
C1_P02_N3_S3_1.JPG,0,C1_P02,2488,1112,2788,1592,300,480,True
C3_P06_N3_S3_1.JPG,0,C3_P06,1056,336,1340,788,284,452,True
C3_P03_N1_S4_1.JPG,0,C3_P03,2052,888,2252,1148,200,260,True
C3_P05_N2_S2_1.JPG,0,C3_P05,736,1172,1000,1548,264,376,True
C3_P01_N2_S2_1.JPG,0,C3_P01,336,1520,716,2104,380,584,True
C1_P05_N1_S4_1.JPG,0,C1_P05,2092,212,2300,560,208,348,True
C3_P07_N2_S4_1.JPG,0,C3_P07,812,132,1040,468,228,336,True
C3_P01_N2_S4_1.JPG,0,C3_P01,1164,884,1352,1192,188,308,True
C2_P04_N3_S3_1.JPG,0,C2_P04,1224,172,1408,500,184,328,False
C3_P03_N3_S2_1.JPG,0,C3_P03,828,1512,1136,1948,308,436,True
C2_P06_N2_S4_2.JPG,0,C2_P06,1104,944,1260,1184,156,240,False
C2_P08_N3_S3_1.JPG,0,C2_P08,780,844,980,1204,200,360,False
C2_P06_N1_S3_2.JPG,0,C2_P06,784,656,972,908,188,252,False
C4_P04_N3_S3_1.JPG,0,C4_P04,348,56,572,444,224,388,True
C3_P03_N1_S4_1.JPG,0,C3_P03,1736,1512,1940,1796,204,284,True
C1_P08_N2_S4_2.JPG,0,C1_P08,1148,2040,1364,2348,216,308,True
C4_P04_N2_S4_1.JPG,0,C4_P04,1016,1444,1212,1744,196,300,True
C3_P05_N2_S2_1.JPG,0,C3_P05,1516,464,1772,848,256,384,True
C1_P04_N2_S4_1.JPG,0,C1_P04,436,212,660,532,224,320,True
C3_P02_N3_S3_1.JPG,0,C3_P02,3672,1124,3932,1536,260,412,True
C1_P08_N4_S4_1.JPG,0,C1_P08,156,2156,376,2428,220,272,True
C4_P05_N5_S2_1.JPG,0,C4_P05,908,248,1104,612,196,364,True
C3_P05_N1_S2_1.JPG,0,C3_P05,548,476,832,844,284,368,True
C1_P06_N3_S3_1.JPG,0,C1_P06,984,116,1204,424,220,308,True
C3_P03_N3_S3_1.JPG,0,C3_P03,2008,208,2264,564,256,356,True
C2_P05_N1_S5_1.JPG,0,C2_P05,928,1252,1036,1428,108,176,True
C3_P01_N1_S2_2.JPG,0,C3_P01,1272,500,1652,1064,380,564,True
C3_P02_N2_S4_1.JPG,0,C3_P02,2104,224,2316,540,212,316,True
C1_P05_N4_S3_1.JPG,0,C1_P05,2484,260,2696,620,212,360,True
C4_P07_N3_S3_1.JPG,0,C4_P07,1268,272,1448,576,180,304,True
C3_P03_N2_S4_1.JPG,0,C3_P03,728,2012,912,2328,184,316,True
C3_P04_N3_S2_1.JPG,0,C3_P04,2468,1644,2836,2172,368,528,True
C3_P06_N1_S4_1.JPG,0,C3_P06,792,1356,1000,1684,208,328,True
C1_P04_N2_S4_1.JPG,0,C1_P04,1652,208,1852,544,200,336,True
C2_P05_N2_S4_1.JPG,0,C2_P05,1092,1068,1232,1292,140,224,True
C2_P04_N1_S3_1.JPG,0,C2_P04,1976,268,2136,508,160,240,False
C2_P06_N3_S3_1.JPG,0,C2_P06,292,1076,456,1288,164,212,False
C4_P07_N1_S3_2.JPG,0,C4_P07,272,1432,452,1760,180,328,True
C3_P06_N1_S5_1.JPG,0,C3_P06,2488,1068,2640,1392,152,324,True
C2_P01_N2_S2_1.JPG,0,C2_P01,1324,976,1496,1220,172,244,True
C4_P08_N2_S2_1.JPG,0,C4_P08,1028,288,1276,636,248,348,False
C1_P08_N3_S4_1.JPG,0,C1_P08,2092,860,2316,1200,224,340,True
C4_P02_N1_S3_1.JPG,0,C4_P02,1688,232,1856,460,168,228,True
C1_P09_N4_S3_1.JPG,0,C1_P09,1280,464,1444,708,164,244,False
C2_P05_N2_S4_1.JPG,0,C2_P05,176,116,344,344,168,228,True
C1_P03_N1_S3_2.JPG,0,C1_P03,916,276,1092,496,176,220,False
C3_P06_N1_S3_1.JPG,0,C3_P06,1948,1136,2140,1536,192,400,True
C2_P01_N4_S2_1.JPG,0,C2_P01,36,856,212,1104,176,248,True
C4_P04_N2_S3_1.JPG,0,C4_P04,1460,712,1668,1048,208,336,True
C2_P04_N2_S4_1.JPG,0,C2_P04,1444,1108,1596,1344,152,236,False
C3_P03_N1_S4_1.JPG,0,C3_P03,1352,1500,1556,1784,204,284,True
C2_P01_N2_S3_2.JPG,0,C2_P01,2024,280,2184,468,160,188,True
C2_P01_N1_S5_2.JPG,0,C2_P01,712,616,808,760,96,144,True
C1_P11_N2_S4_2.JPG,0,C1_P11,292,1872,520,2252,228,380,True
C3_P06_N2_S3_2.JPG,0,C3_P06,248,412,476,816,228,404,True
C4_P04_N2_S4_1.JPG,0,C4_P04,1820,512,2028,844,208,332,True
C1_P04_N4_S2_1.JPG,0,C1_P04,148,996,424,1440,276,444,True
C2_P03_N1_S4_1.JPG,0,C2_P03,492,596,696,908,204,312,True
C3_P07_N1_S3_1.JPG,0,C3_P07,3356,352,3596,716,240,364,True
C2_P04_N1_S2_1.JPG,0,C2_P04,8,280,196,556,188,276,False
C1_P02_N2_S4_1.JPG,0,C1_P02,1724,760,1908,1136,184,376,True
C3_P05_N3_S2_1.JPG,0,C3_P05,380,388,672,900,292,512,True
C4_P06_N1_S3_1.JPG,0,C4_P06,848,1520,1048,1840,200,320,True
C4_P07_N2_S4_1.JPG,0,C4_P07,2436,1688,2608,1960,172,272,True
C1_P07_N1_S3_2.JPG,0,C1_P07,2644,2004,2848,2284,204,280,False
C1_P07_N2_S3_3.JPG,0,C1_P07,2648,992,2860,1276,212,284,False
C1_P12_N2_S5_1.JPG,0,C1_P12,556,1232,724,1488,168,256,True
C2_P05_N2_S4_1.JPG,0,C2_P05,1224,1048,1404,1292,180,244,True
C3_P03_N1_S4_1.JPG,0,C3_P03,2132,2108,2352,2428,220,320,True
C1_P08_N2_S3_1.JPG,0,C1_P08,1992,300,2204,696,212,396,True
C1_P08_N3_S4_2.JPG,0,C1_P08,548,2028,752,2340,204,312,True
C1_P02_N2_S3_1.JPG,0,C1_P02,252,1024,588,1496,336,472,True
C2_P06_N3_S4_1.JPG,0,C2_P06,564,1068,724,1312,160,244,False
C3_P01_N1_S4_1.JPG,0,C3_P01,736,760,964,1092,228,332,True
C3_P07_N5_S2_1.JPG,0,C3_P07,3404,412,3780,1004,376,592,True
C4_P07_N1_S3_2.JPG,0,C4_P07,1004,908,1208,1212,204,304,True
C3_P04_N2_S4_1.JPG,0,C3_P04,852,56,1084,456,232,400,True
C3_P03_N2_S2_1.JPG,0,C3_P03,180,1560,484,2008,304,448,True
C3_P05_N2_S4_1.JPG,0,C3_P05,2276,152,2480,476,204,324,True
C2_P09_N1_S7_1.JPG,0,C2_P09,548,660,648,816,100,156,False
C2_P05_N2_S5_1.JPG,0,C2_P05,148,52,260,216,112,164,True
C2_P07_N1_S6_2.JPG,0,C2_P07,792,1084,896,1232,104,148,False
C1_P10_N1_S4_1.JPG,0,C1_P10,696,744,856,1004,160,260,True
C1_P05_N4_S3_1.JPG,0,C1_P05,2684,1456,2900,1820,216,364,True
C1_P08_N3_S3_1.JPG,0,C1_P08,2696,880,2896,1260,200,380,True
C1_P08_N4_S3_1.JPG,0,C1_P08,2968,916,3204,1288,236,372,True
C2_P06_N2_S4_2.JPG,0,C2_P06,1740,1344,1884,1552,144,208,False
C2_P09_N1_S7_2.JPG,0,C2_P09,32,28,128,212,96,184,False
C2_P01_N1_S5_1.JPG,0,C2_P01,620,1652,724,1796,104,144,True
C1_P08_N2_S4_1.JPG,0,C1_P08,120,1996,356,2404,236,408,True
C1_P02_N1_S5_1.JPG,0,C1_P02,328,544,524,848,196,304,True
C1_P05_N1_S4_1.JPG,0,C1_P05,148,236,368,564,220,328,True
C2_P07_N2_S3_1.JPG,0,C2_P07,32,1180,224,1460,192,280,False
C3_P06_N3_S4_1.JPG,0,C3_P06,2920,1352,3120,1732,200,380,True
C1_P04_N1_S4_1.JPG,0,C1_P04,1016,1376,1220,1700,204,324,True
C1_P05_N2_S3_1.JPG,0,C1_P05,2292,308,2556,640,264,332,True
C4_P05_N2_S4_1.JPG,0,C4_P05,228,1624,428,1936,200,312,True
C3_P03_N2_S4_1.JPG,0,C3_P03,2116,2052,2296,2308,180,256,True
C4_P08_N1_S4_1.JPG,0,C4_P08,1056,1732,1248,2032,192,300,False
C2_P09_N1_S7_2.JPG,0,C2_P09,992,852,1084,988,92,136,False
C1_P09_N4_S3_1.JPG,0,C1_P09,824,84,1012,380,188,296,False
C3_P02_N3_S3_1.JPG,0,C3_P02,2596,308,2860,748,264,440,True
C3_P01_N2_S4_1.JPG,0,C3_P01,504,216,712,556,208,340,True
C2_P05_N3_S3_2.JPG,0,C2_P05,1848,236,2032,480,184,244,True
C4_P03_N2_S3_2.JPG,0,C4_P03,928,904,1120,1168,192,264,True
C2_P05_N1_S3_1.JPG,0,C2_P05,932,156,1116,452,184,296,True
C1_P09_N3_S4_1.JPG,0,C1_P09,1912,900,2100,1156,188,256,False
C3_P07_N1_S4_1.JPG,0,C3_P07,648,740,864,1064,216,324,True
C1_P05_N3_S3_1.JPG,0,C1_P05,120,1524,356,1924,236,400,True
C3_P01_N1_S4_1.JPG,0,C3_P01,1452,768,1636,1116,184,348,True
C2_P05_N2_S3_1.JPG,0,C2_P05,1836,1228,2028,1552,192,324,True
C2_P04_N2_S2_1.JPG,0,C2_P04,2112,708,2284,972,172,264,False
C3_P07_N2_S4_1.JPG,0,C3_P07,972,2000,1152,2228,180,228,True
C3_P03_N2_S4_1.JPG,0,C3_P03,340,228,548,484,208,256,True
C2_P04_N1_S4_1.JPG,0,C2_P04,336,160,512,420,176,260,False
C3_P02_N2_S2_2.JPG,0,C3_P02,3384,1332,3660,1712,276,380,True
C4_P05_N1_S4_1.JPG,0,C4_P05,1496,1172,1708,1444,212,272,True
C3_P03_N2_S4_1.JPG,0,C3_P03,340,2012,524,2312,184,300,True
C1_P11_N1_S4_1.JPG,0,C1_P11,1024,2080,1264,2447,240,367,True
C2_P04_N1_S4_1.JPG,0,C2_P04,356,1080,520,1320,164,240,False
C1_P05_N1_S5_1.JPG,0,C1_P05,864,652,1056,916,192,264,True
C3_P05_N2_S4_1.JPG,0,C3_P05,744,132,960,456,216,324,True
C4_P08_N2_S4_1.JPG,0,C4_P08,864,1736,1072,2044,208,308,False
C2_P03_N1_S2_1.JPG,0,C2_P03,2152,456,2440,924,288,468,True
C3_P03_N1_S4_1.JPG,0,C3_P03,2340,1452,2524,1784,184,332,True
C4_P08_N1_S5_2.JPG,0,C4_P08,1572,1404,1708,1636,136,232,False
C4_P07_N2_S4_1.JPG,0,C4_P07,1648,1216,1816,1484,168,268,True
C2_P08_N3_S3_2.JPG,0,C2_P08,592,684,764,1012,172,328,False
C2_P03_N4_S2_1.JPG,0,C2_P03,248,264,540,800,292,536,True
C4_P07_N2_S4_1.JPG,0,C4_P07,1836,1204,1992,1492,156,288,True
C1_P08_N2_S4_2.JPG,0,C1_P08,1720,968,1952,1280,232,312,True
C2_P01_N1_S5_2.JPG,0,C2_P01,404,612,500,756,96,144,True
C2_P09_N1_S7_1.JPG,0,C2_P09,1624,420,1736,580,112,160,False
C1_P02_N2_S4_1.JPG,0,C1_P02,944,768,1180,1120,236,352,True
C1_P04_N2_S3_1.JPG,0,C1_P04,2972,1756,3188,2088,216,332,True
C3_P02_N3_S2_1.JPG,0,C3_P02,3524,1380,3840,1840,316,460,True
C4_P05_N3_S3_1.JPG,0,C4_P05,1124,244,1320,556,196,312,True
C2_P04_N2_S4_1.JPG,0,C2_P04,1452,656,1620,912,168,256,False
C1_P03_N1_S3_1.JPG,0,C1_P03,544,1652,728,1924,184,272,False
C2_P01_N1_S4_1.JPG,0,C2_P01,1628,600,1748,768,120,168,True
C4_P02_N2_S3_1.JPG,0,C4_P02,1360,1620,1532,1864,172,244,True
C2_P09_N1_S7_2.JPG,0,C2_P09,1072,1104,1168,1240,96,136,False
C1_P04_N1_S3_2.JPG,0,C1_P04,1912,1620,2128,2008,216,388,True
C1_P06_N3_S3_2.JPG,0,C1_P06,936,504,1168,836,232,332,True
C1_P11_N1_S3_2.JPG,0,C1_P11,2856,1048,3080,1372,224,324,True
C3_P01_N1_S5_1.JPG,0,C3_P01,992,808,1124,1092,132,284,True
C3_P03_N2_S4_1.JPG,0,C3_P03,1944,1428,2112,1748,168,320,True
C2_P08_N1_S6_2.JPG,0,C2_P08,688,148,804,316,116,168,False
C1_P12_N1_S4_1.JPG,0,C1_P12,316,200,532,496,216,296,True
C1_P05_N2_S3_1.JPG,0,C1_P05,2308,1548,2540,1908,232,360,True
C3_P06_N1_S5_1.JPG,0,C3_P06,468,1560,644,1852,176,292,True
C1_P12_N2_S3_1.JPG,0,C1_P12,396,444,652,820,256,376,True
C3_P01_N1_S3_1.JPG,0,C3_P01,232,328,480,676,248,348,True
C1_P12_N1_S4_1.JPG,0,C1_P12,960,1980,1176,2328,216,348,True
C1_P06_N3_S3_2.JPG,0,C1_P06,1352,516,1584,848,232,332,True
C1_P02_N1_S3_1.JPG,0,C1_P02,408,120,692,596,284,476,True
C4_P04_N1_S3_1.JPG,0,C4_P04,1872,1364,2096,1692,224,328,True
C2_P02_N2_S4_1.JPG,0,C2_P02,116,672,284,940,168,268,True
C2_P07_N1_S3_1.JPG,0,C2_P07,340,616,508,932,168,316,False
C1_P06_N1_S3_1.JPG,0,C1_P06,656,1820,888,2140,232,320,True
C1_P12_N1_S2_1.JPG,0,C1_P12,1532,544,1828,1000,296,456,True
C1_P10_N2_S3_1.JPG,0,C1_P10,2092,1776,2352,2152,260,376,True
C2_P04_N1_S4_1.JPG,0,C2_P04,1136,180,1296,444,160,264,False
C3_P06_N1_S4_1.JPG,0,C3_P06,600,1872,804,2212,204,340,True
C4_P07_N2_S3_1.JPG,0,C4_P07,532,204,732,564,200,360,True
C4_P02_N4_S3_1.JPG,0,C4_P02,2208,1568,2388,1784,180,216,True
C3_P03_N3_S3_1.JPG,0,C3_P03,2764,220,3020,576,256,356,True
C2_P01_N1_S5_2.JPG,0,C2_P01,1448,1300,1564,1452,116,152,True
C1_P05_N2_S4_1.JPG,0,C1_P05,2976,1252,3196,1600,220,348,True
C4_P04_N2_S4_1.JPG,0,C4_P04,1448,556,1656,852,208,296,True
C2_P07_N1_S3_1.JPG,0,C2_P07,344,136,540,452,196,316,False
C1_P03_N1_S4_2.JPG,0,C1_P03,1792,1648,1932,1856,140,208,False
C4_P05_N2_S4_1.JPG,0,C4_P05,1732,180,1924,480,192,300,True
C4_P04_N3_S3_1.JPG,0,C4_P04,756,556,992,948,236,392,True
C1_P11_N2_S4_2.JPG,0,C1_P11,212,1328,468,1672,256,344,True
C2_P06_N2_S4_2.JPG,0,C2_P06,1240,936,1396,1176,156,240,False
C3_P05_N1_S5_1.JPG,0,C3_P05,868,2084,1024,2312,156,228,True
C1_P12_N2_S4_1.JPG,0,C1_P12,1204,892,1404,1224,200,332,True
C1_P05_N3_S3_1.JPG,0,C1_P05,2948,904,3184,1256,236,352,True
C2_P08_N2_S3_2.JPG,0,C2_P08,1184,1284,1372,1592,188,308,False
C2_P07_N2_S3_1.JPG,0,C2_P07,364,1176,556,1456,192,280,False
C2_P06_N3_S4_1.JPG,0,C2_P06,144,1504,304,1748,160,244,False
C4_P07_N2_S4_1.JPG,0,C4_P07,2288,200,2472,460,184,260,True
C2_P02_N1_S3_1.JPG,0,C2_P02,560,304,772,632,212,328,True
C4_P08_N3_S3_1.JPG,0,C4_P08,1980,928,2212,1240,232,312,False
C1_P02_N1_S4_1.JPG,0,C1_P02,2420,2012,2652,2396,232,384,True
C2_P09_N1_S7_2.JPG,0,C2_P09,1168,96,1272,260,104,164,False
C1_P05_N2_S4_2.JPG,0,C1_P05,1392,1428,1608,1776,216,348,True
C1_P08_N2_S4_1.JPG,0,C1_P08,3008,164,3196,548,188,384,True
C1_P04_N2_S4_1.JPG,0,C1_P04,2472,192,2672,528,200,336,True
C4_P07_N2_S3_1.JPG,0,C4_P07,368,1360,552,1636,184,276,True
C1_P10_N1_S5_1.JPG,0,C1_P10,724,2004,880,2284,156,280,True
